"Date","Minimum_temperature","Maximum_temperature","Rainfall_(mm)","Direction_of_maximum_wind_gust","Speed_of_maximum_wind_gust_(km/h)","Time_of_maximum_wind_gust","9am_Temperature","9am_relative_humidity_(%)","9am_cloud_amount_(oktas)","9am_wind_direction","9am_wind_speed_(km/h)","9am_MSL_pressure_(hPa)","3pm_Temperature","3pm_relative_humidity_(%)","3pm_cloud_amount_(oktas)","3pm_wind_direction","3pm_wind_speed_(km/h)","3pm_MSL_pressure_(hPa)","Month","Year"
2020-01-09,15.7,26.1,0,"ESE",43,14:14:00.000000,20.7,62,8,"ESE","15",1017.3,23.7,53,7,"ESE","31",1015.9,"1","2020"
2020-01-10,17.8,39.4,0,"NW",48,14:04:00.000000,21.6,67,6.57505518763797,"NNW","7",1011.5,38.1,20,5.65987780040733,"NW","24",1004.6,"1","2020"
2020-01-11,15.5,28.3,0.2,"SW",61,23:08:00.000000,17.3,60,8,"SSE","19",1011.8,26,38,8,"NNW","9",1009.5,"1","2020"
2020-01-12,14.4,22.1,0,"E",41,17:54:00.000000,15,61,8,"SSE","13",1017.5,19.9,53,8,"ENE","22",1016.6,"1","2020"
2020-01-13,9.7,26.9,0,"ENE",39,19:09:00.000000,16.1,58,8,"WNW","7",1019.3,24.5,33,1,"NNE","15",1015.2,"1","2020"
2020-01-14,12.7,32.1,0,"E",48,18:01:00.000000,18.6,65,6.57505518763797,"SSE","9",1017.3,30.8,23,8,"NNE","19",1012.9,"1","2020"
2020-01-15,15.3,33.2,0,"NW",50,15:28:00.000000,20.3,59,6.57505518763797,"ESE","9",1013.9,31.1,29,1,"NNW","26",1008.6,"1","2020"
2020-01-16,15.9,29.3,1,"ESE",48,15:59:00.000000,21.7,69,8,"E","4",1007.5,27.1,41,5.65987780040733,"NNE","19",1004.3,"1","2020"
2020-01-17,16.5,24.8,4,"ESE",43,15:12:00.000000,18.2,76,8,"SSE","11",1009.9,23.6,54,4,"ESE","28",1009.2,"1","2020"
2020-01-18,17.1,25.3,0,"ESE",52,14:32:00.000000,18.1,67,8,"SE","15",1011.4,25.1,46,5.65987780040733,"E","30",1008.1,"1","2020"
2020-01-19,13.6,31.3,0,"ESE",50,17:00:00.000000,18.5,71,7,"E","11",1008.2,28.6,31,5,"NNE","15",1003.2,"1","2020"
2020-01-20,16,27.9,4.4,"NNW",117,11:48:00.000000,19.9,79,6.57505518763797,"SSE","9",1002.9,20.9,55,3,"SW","6",1000.8,"1","2020"
2020-01-21,14,27.6,2.6,"NW",44,15:08:00.000000,18.9,64,6.57505518763797,"NNW","26",1006.5,26.5,39,8,"WNW","24",1006.3,"1","2020"
2020-01-22,11.8,34.3,0,"NW",59,10:50:00.000000,20.9,56,6.57505518763797,"ESE","2",1010.1,31.7,19,5.65987780040733,"NW","31",1005.9,"1","2020"
2020-01-23,19.1,34.9,0,"NNW",83,10:11:00.000000,31.3,14,6.57505518763797,"NNW","46",998.9,28.1,36,4,"NW","48",1000,"1","2020"
2020-01-24,14.8,28.8,3.2,"NW",56,11:04:00.000000,19.5,50,6.57505518763797,"NW","20",1010.1,27.3,23,5.65987780040733,"WNW","31",1008.8,"1","2020"
2020-01-25,16.4,33.7,0,"NW",50,12:42:00.000000,21.9,69,8,"NNW","7",1013.6,31.8,16,5.65987780040733,"NW","30",1010.3,"1","2020"
2020-01-26,16.9,34.7,0,"NW",50,11:58:00.000000,23.9,72,6.57505518763797,"NW","9",1012.4,33.3,14,5.65987780040733,"W","26",1010.1,"1","2020"
2020-01-27,14.2,35.9,0,"E",54,19:46:00.000000,21.1,66,8,"ENE","4",1014.9,34.7,13,5.65987780040733,"WNW","28",1010.2,"1","2020"
2020-01-28,20.5,34.4,0,"E",44,19:33:00.000000,23.5,69,1,"NNW","6",1012.7,33.2,11,5.65987780040733,"WNW","28",1010.5,"1","2020"
2020-01-29,13.3,32,0,"ENE",44,18:49:00.000000,19.8,64,6.57505518763797,"SSW","7",1016.4,30.8,23,8,"W","9",1013.4,"1","2020"
2020-01-30,13.4,37.3,0,"NNW",30,14:46:00.000000,19.4,64,7,"ESE","9",1016.9,35.5,13,5.65987780040733,"W","17",1012.4,"1","2020"
2020-01-31,16.7,41.9,0,"NNW",48,13:30:00.000000,26,37,6.57505518763797,"ESE","4",1015.2,39.6,15,5.65987780040733,"WNW","20",1010.9,"1","2020"
2020-02-01,25.5,42.7,0,"W",61,13:04:00.000000,34.5,28,6.57505518763797,"NNW","30",1011.7,40.5,17,1,"WNW","33",1008.2,"2","2020"
2020-02-02,26.7,33.7,0,"W",59,15:29:00.000000,32.2,37,6.57505518763797,"WNW","24",1007.6,31.2,48,1,"WNW","30",1006.4,"2","2020"
2020-02-03,15.3,29.2,0,"WNW",52,11:43:00.000000,20.2,44,6.57505518763797,"NW","24",1007.2,27.7,17,5.65987780040733,"W","33",1004.4,"2","2020"
2020-02-04,7,25.3,0,"E",44,17:06:00.000000,12.8,41,6.57505518763797,"S","20",1019.3,24,18,5.65987780040733,"E","19",1017,"2","2020"
2020-02-05,10,29.1,0,"E",52,17:48:00.000000,16.2,65,6.57505518763797,"N","4",1020.3,27.5,25,5.65987780040733,"NW","9",1015,"2","2020"
2020-02-06,15.7,25.4,0,"ENE",41,16:47:00.000000,18.4,70,8,"SE","13",1022,24.6,43,8,"ENE","20",1020.1,"2","2020"
2020-02-07,16.4,23.7,0.8,"E",54,17:54:00.000000,18.4,90,8,"SSE","13",1021.5,21.2,68,8,"ESE","20",1020,"2","2020"
2020-02-08,16.3,23.9,1.8,"SE",57,10:55:00.000000,18.4,78,8,"SE","20",1020.6,21.5,59,8,"SE","39",1018.7,"2","2020"
2020-02-09,15.5,18.4,3.4,"SE",63,14:39:00.000000,16.8,84,8,"ESE","28",1017,17.7,74,8,"SE","31",1013.3,"2","2020"
2020-02-10,15.4,27.6,60.4,"ENE",39,21:09:00.000000,17.2,100,8,"S","17",1008.6,25.9,57,8,"E","26",1006.5,"2","2020"
2020-02-11,17.2,28.7,0,"NNE",43,14:48:00.000000,21.6,80,8,"NNW","0",1009.1,27.5,48,6,"NNW","22",1006.2,"2","2020"
2020-02-12,17.3,28.2,0.2,"ESE",41,12:37:00.000000,21.7,73,7,"SE","11",1011,26.4,50,8,"ESE","28",1010,"2","2020"
2020-02-13,19.4,27.4,0,"ENE",43,14:29:00.000000,20.9,78,8,"S","15",1012.5,26.7,54,8,"E","26",1009.9,"2","2020"
2020-02-14,14.5,29.2,2.6,"ENE",28,20:03:00.000000,19.1,76,8,"SSE","9",1010.6,27.4,44,5.65987780040733,"WSW","9",1006.1,"2","2020"
2020-02-15,18.1,29.8,0,"S",54,21:33:00.000000,19.7,83,8,"ENE","6",1006.1,23.7,64,8,"WNW","20",1004.7,"2","2020"
2020-02-16,15.9,26,6.8,"ESE",46,16:53:00.000000,19.2,71,6.57505518763797,"SE","15",1014.1,24.2,54,6,"ENE","22",1012.3,"2","2020"
2020-02-17,16.6,26.3,0,"ENE",33,17:37:00.000000,18.3,77,8,"ESE","9",1014.6,25.2,60,1,"NE","15",1010.8,"2","2020"
2020-02-18,17.8,31.2,0,"WNW",57,18:40:00.000000,20.9,83,8,"N","17",1008.6,29.3,46,8,"NW","26",1003.7,"2","2020"
2020-02-19,14.5,21.1,4,"WNW",56,14:58:00.000000,16.4,60,6.57505518763797,"WNW","22",1003.4,19.5,48,1,"WNW","35",1004.3,"2","2020"
2020-02-20,11,25.4,0,"ENE",39,19:22:00.000000,15.1,59,6.57505518763797,"SE","11",1010.1,23.5,34,5.65987780040733,"WNW","13",1009,"2","2020"
2020-02-21,12.1,26.5,0,"E",56,17:04:00.000000,16.6,71,7,"ESE","6",1015.3,24.3,34,5.65987780040733,"NNW","17",1013.6,"2","2020"
2020-02-22,13.9,26.3,0,"ENE",41,16:29:00.000000,15.5,68,2,"SE","7",1022.9,23.4,45,1,"NNE","22",1020.3,"2","2020"
2020-02-23,12.7,26.5,0,"N",26,11:38:00.000000,17.6,73,6.57505518763797,"NNW","0",1023.8,24.6,46,6,"N","19",1020.7,"2","2020"
2020-02-24,13.9,29.7,0,"ESE",33,17:35:00.000000,19.2,70,6.57505518763797,"ESE","9",1020.3,27.8,38,8,"WNW","13",1016.4,"2","2020"
2020-02-25,12.7,30.6,0,"NW",37,14:34:00.000000,18.6,65,6.57505518763797,"NNW","0",1016.3,29.4,37,1,"NW","19",1011.5,"2","2020"
2020-02-26,18,29.8,0,"NW",41.7211660329531,14:00:35.779468,21.9,69,8,"NNW","26",1006.5,28.2,30,1,"WNW","41",1003.2,"2","2020"
2020-02-27,10.3,26.2,0,"NNW",39,13:38:00.000000,14.7,76,5,"N","9",1010.3,24.7,23,5.65987780040733,"NW","24",1006.1,"2","2020"
2020-02-28,6.8,28.3,0,"ENE",50,17:50:00.000000,13.8,44,6.57505518763797,"N","6",1010.6,27.2,22,5.65987780040733,"WNW","7",1009.4,"2","2020"
2020-02-29,10.5,26.7,0,"N",28,16:41:00.000000,16.3,73,6.57505518763797,"NNW","0",1016.3,24.6,39,1,"WNW","9",1012.8,"2","2020"
2020-07-01,0.5,15.1,0,"NW",43,13:49:00.000000,9.6,79,8,"NNW","13",1022.7,15,57,8,"NNW","24",1019,"7","2020"
2020-07-02,3.4,14,1.6,"NW",59,12:09:00.000000,10.5,87,8,"NNW","35",1016.2,12.3,59,5.65987780040733,"NW","35",1015.7,"7","2020"
2020-07-03,2.9,11.6,0,"NNW",43,11:45:00.000000,7.1,77,6.57505518763797,"NNW","17",1020.4,10.6,54,5.65987780040733,"WNW","24",1019.7,"7","2020"
2020-07-04,1.7,11.4,0.6,"NW",41,00:03:00.000000,4.3,75,6.57505518763797,"WNW","15",1022.8,10.8,47,5.65987780040733,"NW","17",1020.5,"7","2020"
2020-07-05,-0.4,13.5,0,"NW",31,00:08:00.000000,3.7,99,6.57505518763797,"SSE","4",1024.6,12.3,60,5.65987780040733,"NNW","19",1023.2,"7","2020"
2020-07-06,0.4,9.5,0.2,"W",20,15:24:00.000000,2.9,100,8,"S","7",1030.5,8.9,76,5.65987780040733,"WNW","13",1028.4,"7","2020"
2020-07-07,-2.5,13.9,0,"SSW",28,12:11:00.000000,2.3,99,6.57505518763797,"NNW","0",1032.2,12.9,56,7,"SSE","9",1030.1,"7","2020"
2020-07-08,-2.3,11.9,0,"SSW",13,08:09:00.000000,2.6,99,8,"S","6",1033.2,10.5,68,5.65987780040733,"SW","2",1029.9,"7","2020"
2020-07-09,-0.3,14.5,0.2,"NNW",28,14:11:00.000000,2.8,100,8,"NNW","0",1032.6,13.5,49,5.65987780040733,"NNW","15",1028.9,"7","2020"
2020-07-10,0.7,15.1,0,"N",19,14:32:00.000000,3.8,97,6,"NNW","0",1029.1,14.5,49,5,"NNW","15",1024.4,"7","2020"
2020-07-11,0.5,8.5,0,"N",13,07:16:00.000000,5.5,95,1,"SSW","7",1019.3,8,89,8,"WNW","0",1016.4,"7","2020"
2020-07-12,1.9,11.7,2.4,"S",35,16:39:00.000000,4.9,100,8,"S","4",1018,10.1,80,8,"W","7",1016.6,"7","2020"
2020-07-13,3.9,11.7,8.6,"S",35,05:58:00.000000,6,99,8,"S","13",1020.2,11.2,72,6,"SSW","17",1019.7,"7","2020"
2020-07-14,4.9,12.6,0.2,"SSW",57,15:39:00.000000,9.3,68,7,"S","33",1023.5,11.7,69,8,"SSW","35",1021.9,"7","2020"
2020-07-15,6.1,12.5,0,"S",48,06:24:00.000000,8.4,66,7,"S","30",1022.9,12.2,51,5,"S","22",1020.2,"7","2020"
2020-07-16,3.6,12.8,0,"S",41,13:20:00.000000,5.9,79,2,"WNW","7",1021.5,12.2,55,8,"S","20",1019.8,"7","2020"
2020-07-17,-0.6,14.4,0,"S",37,00:56:00.000000,6.5,80,6.57505518763797,"SSE","9",1024.2,13.3,54,5.65987780040733,"SW","9",1022.1,"7","2020"
2020-07-18,-0.3,12.9,0,"NW",28,13:53:00.000000,5.7,94,1,"NNW","0",1024.2,12.3,64,5.65987780040733,"NNW","15",1020.1,"7","2020"
2020-07-19,4.4,13.8,0,"WNW",61,23:48:00.000000,8.9,82,4,"NW","24",1018.4,12.9,53,5.65987780040733,"NW","35",1015.1,"7","2020"
2020-07-20,2.7,13.8,0,"WNW",57,02:22:00.000000,6.7,63,6.57505518763797,"WNW","24",1020.2,11.7,48,5.65987780040733,"NNW","24",1019.8,"7","2020"
2020-07-21,-3.3,13.8,0,"S",30,10:21:00.000000,2.6,89,6.57505518763797,"ENE","4",1028.9,13.4,45,5.65987780040733,"WNW","13",1027.2,"7","2020"
2020-07-22,-3.6,14.3,0,"NNW",30,14:52:00.000000,1.8,94,6.57505518763797,"N","7",1029.2,13.6,52,5.65987780040733,"NNW","24",1025.3,"7","2020"
2020-07-23,-3.1,11.8,0,"N",17,14:40:00.000000,2.8,99,8,"ESE","4",1028.2,11,57,5.65987780040733,"NNW","13",1025.4,"7","2020"
2020-07-24,-2.1,14.7,0,"N",24,14:04:00.000000,5.1,95,8,"NE","2",1028.7,14,39,5.65987780040733,"NNW","19",1025.9,"7","2020"
2020-07-25,-3.3,15.1,0,"E",28,20:29:00.000000,2.4,92,8,"WSW","7",1027.8,13.7,64,8,"ENE","13",1024,"7","2020"
2020-07-26,2.4,12,9.2,"S",30,17:13:00.000000,9.7,99,8,"SSE","6",1021.3,11.9,99,8,"S","11",1016.4,"7","2020"
2020-07-27,9.4,12.2,10,"S",76,11:53:00.000000,11,86,8,"SSW","41",1008,10.6,69,8,"S","33",1006.9,"7","2020"
2020-07-28,9.6,15.6,0.4,"S",69,00:56:00.000000,12.1,73,7,"S","26",1013.2,14.1,62,4,"S","28",1013.9,"7","2020"
2020-07-29,1.2,15.7,0,"N",24,15:56:00.000000,7.4,86,6.57505518763797,"NNW","0",1019.6,15.1,58,1,"NNW","13",1017.4,"7","2020"
2020-07-30,1.8,14.7,0,"SSW",22,13:28:00.000000,4.9,100,8,"S","7",1026.4,14.3,48,5.65987780040733,"SW","13",1024.4,"7","2020"
2020-07-31,-2.8,13.5,0,"N",19,13:45:00.000000,3.2,85,6.57505518763797,"WSW","4",1030.6,13.2,55,5.65987780040733,"NNW","11",1027,"7","2020"
2020-08-01,-1.6,13.2,0,"NW",26,14:48:00.000000,2.6,99,8,"NW","4",1028.5,12.9,65,1,"NW","17",1024.6,"8","2020"
2020-08-02,-1,11.8,0,"WNW",17,17:03:00.000000,1.7,99,8,"S","6",1027.8,11.1,63,5.65987780040733,"SSW","2",1024.4,"8","2020"
2020-08-03,-2.7,14.1,0.4,"NNW",31,16:52:00.000000,1.3,99,8,"NNW","0",1022.3,13.4,59,8,"NNW","20",1017,"8","2020"
2020-08-04,0.5,12.3,0,"NW",61,11:31:00.000000,8.5,74,6.57505518763797,"NNW","28",1011.9,9.9,40,5.65987780040733,"WNW","33",1010.4,"8","2020"
2020-08-05,0.6,9.9,0,"NW",54,13:53:00.000000,2.8,73,4,"N","31",1013.2,8.5,53,5.65987780040733,"NNW","35",1012.4,"8","2020"
2020-08-06,-4,10.8,0,"NW",31,03:20:00.000000,2.1,79,6.57505518763797,"NNW","0",1020.1,10.1,40,5.65987780040733,"N","6",1018.8,"8","2020"
2020-08-07,0.7,10.5,1,"ESE",31,17:46:00.000000,6,92,7,"SSE","17",1023.2,7.5,90,7,"SE","13",1018.5,"8","2020"
2020-08-08,6,12.4,19.6,"SE",37,12:04:00.000000,10.2,85,8,"SSE","17",1016.4,11.4,78,8,"SE","17",1013.3,"8","2020"
2020-08-09,6.8,11.3,39.6,"S",54,08:58:00.000000,7.1,93,8,"S","41",1013.1,10.4,76,8,"SSE","24",1012.5,"8","2020"
2020-08-10,6.5,12.6,5.2,"S",46,10:23:00.000000,8.9,64,6.57505518763797,"S","33",1021,11.3,54,5.65987780040733,"ESE","24",1020.5,"8","2020"
2020-08-11,-3.2,11.5,0.2,"NNW",26,17:50:00.000000,2.1,95,8,"NNW","7",1023.3,10.6,62,5.65987780040733,"NNE","7",1018.8,"8","2020"
2020-08-12,-1,12.6,0,"NW",33,12:52:00.000000,3.3,99,8,"NNW","0",1017.5,11.4,78,8,"NW","9",1013,"8","2020"
2020-08-13,3.4,16.9,1.8,"N",31,15:06:00.000000,10.4,95,3,"NNW","4",1015.8,15.3,64,5.65987780040733,"NNW","24",1014.3,"8","2020"
2020-08-14,1.9,14.7,0,"S",19,20:49:00.000000,5.4,99,8,"S","7",1017.9,14.5,66,7,"WNW","0",1014,"8","2020"
2020-08-15,5.3,11.1,11.2,"SSW",30,06:29:00.000000,8.9,80,8,"SSW","17",1010.2,9.7,91,7,"WNW","11",1008.3,"8","2020"
2020-08-16,7.3,14.9,2.6,"WNW",54,14:11:00.000000,10.9,74,6.57505518763797,"NW","24",1008.1,12,65,8,"WNW","28",1006.2,"8","2020"
2020-08-17,6.2,13.6,0,"NW",48,15:27:00.000000,10,77,6.57505518763797,"NW","30",1010.7,12.6,58,5.65987780040733,"NW","33",1007.5,"8","2020"
2020-08-18,5.8,14.3,0,"NNW",46,14:32:00.000000,8.9,81,8,"N","19",1007.1,13.2,67,3,"NW","31",1001.8,"8","2020"
2020-08-19,4.9,11.2,5.8,"NNW",67,10:31:00.000000,8.8,78,8,"NNW","26",996.6,7.6,83,7,"NW","33",992.6,"8","2020"
2020-08-20,5.1,10.7,10,"NW",54,08:13:00.000000,7.5,72,5,"NW","19",1002.5,9.1,70,4,"NW","26",1003.8,"8","2020"
2020-08-21,5.1,10.5,0.4,"WSW",65,17:36:00.000000,6.7,90,8,"NNW","30",1005.7,7.8,88,8,"NW","35",1003,"8","2020"
2020-08-22,2.3,7.5,6.4,"WNW",61,12:23:00.000000,4.2,74,8,"WNW","31",1003.7,5.9,73,8,"NW","28",1002.5,"8","2020"
2020-08-23,1.9,10.9,1.4,"WNW",50,12:57:00.000000,6.5,61,6.57505518763797,"WNW","17",1008.7,8.4,67,5,"NW","35",1008.5,"8","2020"
2020-08-24,0.4,11,0.2,"N",41,14:31:00.000000,5.8,70,6.57505518763797,"NNW","15",1020.4,9.7,61,5.65987780040733,"N","33",1019.6,"8","2020"
2020-08-25,-2.6,12.6,0,"NNW",28,15:55:00.000000,3.8,77,6.57505518763797,"NNE","4",1028.1,12,44,6,"WNW","15",1026.4,"8","2020"
2020-08-26,-3.3,13.9,0,"N",31,16:18:00.000000,1.5,99,8,"NNE","4",1031.2,13,53,5.65987780040733,"NNW","20",1027.2,"8","2020"
2020-08-27,-2.9,15.6,0,"NW",50,21:00:00.000000,1.5,99,8,"SSW","6",1028.3,14.2,48,2,"WNW","26",1023.1,"8","2020"
2020-08-28,1,13.7,0,"NW",59,00:15:00.000000,7.6,62,6.57505518763797,"N","13",1026.1,12.2,54,5.65987780040733,"NNW","24",1026.4,"8","2020"
2020-08-29,-2.5,18.6,0,"N",30,14:03:00.000000,5.1,83,6.57505518763797,"NNW","0",1032.6,17.9,38,5.65987780040733,"NNW","22",1027.9,"8","2020"
2020-08-30,-1.4,18.4,0,"NNW",56,11:59:00.000000,6.3,79,6.57505518763797,"NNW","0",1026.9,17.5,44,5.65987780040733,"NW","37",1020.9,"8","2020"
2020-08-31,6.3,15,0,"NW",37,07:25:00.000000,10.6,62,6.57505518763797,"NW","17",1019.5,13.4,56,5.65987780040733,"NNW","26",1019.5,"8","2020"
2020-09-01,4.6,14.8,0,"N",31,13:56:00.000000,8.9,71,6.57505518763797,"NNW","9",1025,14.2,49,5.65987780040733,"NNW","20",1020.7,"9","2020"
2020-09-02,0.2,18,0,"NW",56,12:19:00.000000,7.8,88,6.57505518763797,"NNW","0",1021,17.7,49,5.65987780040733,"NNW","31",1016.5,"9","2020"
2020-09-03,2.7,20.2,0,"NW",57,12:57:00.000000,16,59,7,"NNW","11",1017.3,18.5,49,5,"NNW","31",1015.3,"9","2020"
2020-09-04,8.1,18.8,0,"WNW",41,14:06:00.000000,14.3,55,6.57505518763797,"N","17",1018.5,16.8,36,8,"WNW","20",1015.4,"9","2020"
2020-09-05,3.9,17.3,0,"NNW",41,17:05:00.000000,11.5,57,4,"NNW","13",1018.3,16,49,5.65987780040733,"NNW","26",1017.6,"9","2020"
2020-09-06,-0.9,17.6,0,"N",33,13:22:00.000000,8.8,81,6.57505518763797,"WSW","6",1028.9,17.3,45,5.65987780040733,"NW","15",1026.3,"9","2020"
2020-09-07,0.9,20.3,0,"NNW",41,14:58:00.000000,10.8,76,6.57505518763797,"NNW","0",1031.6,19.9,57,5.65987780040733,"NW","24",1028.6,"9","2020"
2020-09-08,2.9,22,0,"NNW",44,11:19:00.000000,14.7,72,6.57505518763797,"W","2",1029.1,20.3,59,5,"NNW","30",1025.2,"9","2020"
2020-09-09,11.7,11.8,1.4,"E",30,07:46:00.000000,11.7,87,8,"ESE","13",1028.7,10.5,73,8,"SE","15",1027.4,"9","2020"
2020-09-10,5.8,14.6,0.2,"E",35,11:07:00.000000,10.6,58,7,"ESE","17",1030.5,13.6,53,7,"E","19",1028.5,"9","2020"
2020-09-11,5.6,17.8,0.2,"NNE",26,13:08:00.000000,9.5,61,6.57505518763797,"WNW","7",1032.8,16.8,48,5.65987780040733,"N","11",1027.8,"9","2020"
2020-09-12,-0.5,19.3,0,"N",39,14:46:00.000000,9.6,75,6.57505518763797,"NW","2",1029.1,18.2,44,5.65987780040733,"NNW","26",1024.8,"9","2020"
2020-09-13,4,15.8,0,"NW",44,11:50:00.000000,14.1,63,5,"NNW","20",1023.9,14.1,76,8,"NW","24",1022.1,"9","2020"
2020-09-14,2,20.1,0,"N",33,15:29:00.000000,9.7,92,7,"N","9",1026.8,19.1,48,5.65987780040733,"N","22",1023.7,"9","2020"
2020-09-15,5.3,20.5,0,"N",28,15:45:00.000000,12.8,80,6.57505518763797,"NW","4",1029.6,20.2,44,5.65987780040733,"N","17",1025.8,"9","2020"
2020-09-16,2,21,0,"NNW",54,11:50:00.000000,11,86,6.57505518763797,"NNW","0",1025.1,20.8,42,5.65987780040733,"NW","31",1019.9,"9","2020"
2020-09-17,5.4,23.1,0,"ESE",50,17:49:00.000000,17.3,57,1,"NW","6",1024,22.5,50,5.65987780040733,"NNW","30",1021.8,"9","2020"
2020-09-18,9.8,16.8,0.2,"ENE",24,17:15:00.000000,12.3,80,7,"E","7",1032.6,16.7,64,7,"ESE","9",1028.7,"9","2020"
2020-09-19,11.3,22.1,0,"ENE",41,18:28:00.000000,16.5,74,8,"SE","7",1026.9,21.3,52,5,"NE","11",1021.2,"9","2020"
2020-09-20,13.1,17.8,11,"N",41,10:45:00.000000,14.2,98,8,"NNE","19",1014,16.2,79,8,"NNW","28",1011,"9","2020"
2020-09-21,7.8,23.8,1,"N",54,16:00:00.000000,14.9,98,8,"NNW","9",1012.3,23.1,61,8,"NNW","30",1007.5,"9","2020"
2020-09-22,7.4,18.3,9.8,"NNW",61,12:49:00.000000,14.8,53,6.57505518763797,"NW","20",1011.7,16.4,48,4,"WNW","35",1010.6,"9","2020"
2020-09-23,6.4,14.6,0,"WNW",56,12:52:00.000000,12.7,60,7,"NW","31",1013.3,12.9,55,1,"WNW","31",1011.8,"9","2020"
2020-09-24,6.2,13.1,0.4,"WNW",48,11:03:00.000000,10.5,67,7,"NW","19",1013.9,12.4,53,1,"WNW","28",1012,"9","2020"
2020-09-25,4,11.3,2,"NW",57,10:52:00.000000,8.9,82,7,"N","20",1004.8,5.7,92,8,"N","19",1000.4,"9","2020"
2020-09-26,2.4,10.5,14.2,"WNW",52,05:56:00.000000,6.5,63,8,"WNW","28",1010.5,10.3,59,1,"WNW","30",1011.7,"9","2020"
2020-09-27,3.3,14.5,0,"NNW",31,17:05:00.000000,9.7,62,6.57505518763797,"NW","17",1021.7,13.4,54,5.65987780040733,"NW","17",1021.7,"9","2020"
2020-09-28,-1.3,16.7,0,"NNW",31,15:44:00.000000,7.9,72,6.57505518763797,"WNW","2",1027.6,15.9,36,5.65987780040733,"N","19",1024,"9","2020"
2020-09-29,0.8,18,0,"N",30,13:05:00.000000,10.9,70,6.57505518763797,"NNW","2",1028.2,16.5,44,2,"NNE","15",1021.8,"9","2020"
2020-09-30,5.2,17.1,0,"NNW",56,23:45:00.000000,11.8,70,8,"NW","11",1019.3,12.5,91,7,"NNW","17",1013.7,"9","2020"
2020-10-01,9.2,17.2,11.8,"WNW",50,10:00:00.000000,13.7,56,1,"WNW","28",1015.7,16.3,47,5.65987780040733,"WNW","24",1015.7,"10","2020"
2020-10-02,1.2,22,0,"NNW",35,13:25:00.000000,11.7,63,6.57505518763797,"WNW","7",1024.9,21.3,36,5.65987780040733,"N","28",1022.9,"10","2020"
2020-10-03,3.2,24,0,"NW",39,12:29:00.000000,14.5,70,6.57505518763797,"N","7",1027.5,23.4,36,5.65987780040733,"NNW","24",1022.5,"10","2020"
2020-10-04,4.3,25.3,0,"N",39,15:16:00.000000,14.4,73,5,"NNW","0",1021.9,24,44,2,"NNW","30",1018.2,"10","2020"
2020-10-05,7.8,24.3,0,"NW",54,11:17:00.000000,17.7,63,6.57505518763797,"S","9",1017.3,23.7,49,8,"NNW","33",1016.2,"10","2020"
2020-10-06,11.5,16.8,20.4,"ENE",24,23:56:00.000000,12,99,8,"SSE","9",1022.5,15,83,8,"WNW","0",1020.7,"10","2020"
2020-10-07,11.9,16.3,3.4,"SE",15,09:38:00.000000,14.1,98,8,"SE","6",1020.8,15.7,96,8,"ENE","2",1018.6,"10","2020"
2020-10-08,12.5,18.6,12.6,"NNW",56,15:15:00.000000,15.8,98,8,"N","20",1009.7,17.6,55,2,"NNW","35",1009.8,"10","2020"
2020-10-09,10.1,15.4,2,"NNW",52,23:39:00.000000,12.7,62,6,"WNW","26",1013.1,13.9,67,8,"NW","26",1014.4,"10","2020"
2020-10-10,6.5,19,0,"WNW",50,12:09:00.000000,12.2,61,6.57505518763797,"NNW","19",1020,17.1,45,8,"W","26",1017.9,"10","2020"
2020-10-11,2.1,21.5,0,"NW",41,12:14:00.000000,13,65,6.57505518763797,"N","13",1021.4,20.4,36,2,"WNW","28",1019.5,"10","2020"
2020-10-12,10.5,22.5,0,"NW",39,15:18:00.000000,14.2,75,5,"NNW","0",1024.7,21.8,48,4,"NNW","13",1020.6,"10","2020"
2020-10-13,4.7,25.2,0,"E",50,16:53:00.000000,13.5,70,6.57505518763797,"NNW","0",1024.2,23.5,39,2,"N","20",1021.4,"10","2020"
2020-10-14,12,21.2,0,"ENE",33,18:12:00.000000,13.7,75,8,"E","20",1027.5,20.2,54,5.65987780040733,"N","7",1023.3,"10","2020"
2020-10-15,11.7,25.3,0,"NW",46,13:18:00.000000,15.7,75,6.57505518763797,"ENE","2",1020.9,24.9,48,5.65987780040733,"NNW","30",1015.2,"10","2020"
2020-10-16,13.5,21.2,0.2,"ESE",54,14:22:00.000000,15.8,77,8,"N","15",1018.7,17.8,68,8,"ENE","31",1015.8,"10","2020"
2020-10-17,10.2,20.5,18.8,"NW",52,11:09:00.000000,12.7,88,8,"NNW","0",1013.4,19.3,62,8,"NNW","22",1009.5,"10","2020"
2020-10-18,11.1,20.5,7,"NNW",39,23:57:00.000000,14.5,85,8,"NW","15",1010.9,20.1,55,7,"NNW","26",1010.1,"10","2020"
2020-10-19,10,19.7,0,"E",39,20:05:00.000000,12.1,73,3,"ENE","6",1016.7,18.5,47,5.65987780040733,"ENE","11",1015.5,"10","2020"
2020-10-20,9.7,21,0,"NNW",30,14:18:00.000000,13.2,76,8,"E","6",1019,20.3,40,1,"N","15",1016.2,"10","2020"
2020-10-21,9.7,23.3,0,"NW",46,13:04:00.000000,15.2,74,6,"SE","6",1016.7,22.4,45,1,"NNW","31",1013.2,"10","2020"
2020-10-22,8.7,24.4,0,"N",39,14:50:00.000000,16.7,71,6.57505518763797,"ENE","6",1015.7,23.6,33,5.65987780040733,"NW","19",1012.7,"10","2020"
